"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200601 ~ 20200630"
"실거래구분 : 아파트(매매)"
"주소구분 : 도로명주소"
"시도 : 서울특별시"
"시군구 : 전체"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"서울특별시 강남구 개포동","12","0012","0000","삼익대청아파트","60","202006","30","150,000","8","1992","개포로109길 21"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","202006","3","89,000","3","1992","개포로109길 9"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","202006","3","101,000","5","1992","개포로109길 9"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","202006","6","95,000","8","1992","개포로109길 9"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","202006","6","89,800","3","1992","개포로109길 9"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","202006","6","87,500","4","1992","개포로109길 9"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","202006","13","100,000","1","1992","개포로109길 9"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","202006","15","110,000","7","1992","개포로109길 9"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","49.86","202006","20","130,000","13","1992","개포로109길 9"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","49.86","202006","22","133,000","6","1992","개포로109길 9"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","49.86","202006","27","127,000","2","1992","개포로109길 9"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","49.86","202006","27","135,000","7","1992","개포로109길 9"
"서울특별시 강남구 개포동","179","0179","0000","우성8","78.93","202006","9","91,000","7","1987","개포로 411"
"서울특별시 강남구 개포동","179","0179","0000","우성8","79.61","202006","27","181,000","5","1987","개포로 411"
"서울특별시 강남구 개포동","1260-11","1260","0011","우찬현대(1260-11)","100.5","202006","10","77,500","5","2006","개포로31길 3-12"
"서울특별시 강남구 개포동","653","0653","0000","현대1차101동~106동","128.62","202006","11","220,000","13","1984","개포로 303"
"서울특별시 강남구 개포동","653","0653","0000","현대1차101동~106동","95.4","202006","14","190,000","3","1984","개포로 303"
"서울특별시 강남구 개포동","653","0653","0000","현대1차101동~106동","177.19","202006","18","275,000","12","1984","개포로 303"
"서울특별시 강남구 개포동","653","0653","0000","현대1차101동~106동","177.19","202006","20","272,000","7","1984","개포로 303"
"서울특별시 강남구 개포동","653","0653","0000","현대1차101동~106동","177.19","202006","27","271,000","9","1984","개포로 303"
"서울특별시 강남구 개포동","654","0654","0000","현대2","131.83","202006","14","253,500","2","1986","언주로 107"
"서울특별시 강남구 개포동","654","0654","0000","현대2","165.08","202006","18","274,000","5","1986","언주로 107"
"서울특별시 강남구 개포동","654","0654","0000","현대2","131.83","202006","24","252,000","6","1986","언주로 107"
"서울특별시 강남구 논현동","195-1","0195","0001","e-편한세상","129.1841","202006","24","140,000","4","2005","봉은사로11길 12"
"서울특별시 강남구 논현동","196","0196","0000","거평프리젠","39.035","202006","12","38,000","4","1996","강남대로112길 41"
"서울특별시 강남구 논현동","196","0196","0000","거평프리젠","39.035","202006","15","42,000","5","1996","강남대로112길 41"
"서울특별시 강남구 논현동","196","0196","0000","거평프리젠","39.035","202006","17","40,500","6","1996","강남대로112길 41"
"서울특별시 강남구 논현동","105-3","0105","0003","논현한가람빌라트","84.95","202006","26","119,000","3","2002","도산대로50길 54"
"서울특별시 강남구 논현동","275","0275","0000","동부센트레빌","84.9875","202006","6","148,200","1","2003","언주로116길 6"
"서울특별시 강남구 논현동","105","0105","0000","동현아파트 1~6","84.92","202006","20","168,000","14","1985","언주로146길 18"
"서울특별시 강남구 논현동","105","0105","0000","동현아파트 1~6","119.67","202006","20","186,000","11","1985","언주로146길 18"
"서울특별시 강남구 논현동","105","0105","0000","동현아파트 1~6","84.92","202006","22","168,500","8","1985","언주로146길 18"
"서울특별시 강남구 논현동","252-1","0252","0001","두산위브1단지","84.993","202006","16","164,000","10","2004","학동로46길 38"
"서울특별시 강남구 논현동","252-1","0252","0001","두산위브1단지","84.993","202006","16","159,500","7","2004","학동로46길 38"
"서울특별시 강남구 논현동","114-23","0114","0023","로체샤르캐슬","105.99","202006","7","105,500","6","2009","언주로136길 16"
"서울특별시 강남구 논현동","58-2","0058","0002","마일스디오빌","36.29","202006","5","38,900","6","2004","학동로 165"
"서울특별시 강남구 논현동","58-2","0058","0002","마일스디오빌","36.29","202006","25","38,400","12","2004","학동로 165"
"서울특별시 강남구 논현동","43-3","0043","0003","브라운스톤","244.2","202006","20","215,000","4","2005","학동로11길 13"
"서울특별시 강남구 논현동","122-25","0122","0025","세호시티라이프","39.6","202006","24","31,700","3","1996","강남대로128길 27"
"서울특별시 강남구 논현동","122-25","0122","0025","세호시티라이프","44.29","202006","24","33,500","5","1996","강남대로128길 27"
"서울특별시 강남구 논현동","22","0022","0000","신동아(22)","35.73","202006","6","85,000","7","1997","강남대로146길 28"
"서울특별시 강남구 논현동","22","0022","0000","신동아(22)","35.73","202006","9","79,999","2","1997","강남대로146길 28"
"서울특별시 강남구 논현동","22","0022","0000","신동아(22)","35.73","202006","10","84,500","10","1997","강남대로146길 28"
"서울특별시 강남구 논현동","22","0022","0000","신동아(22)","35.73","202006","12","79,000","1","1997","강남대로146길 28"
"서울특별시 강남구 논현동","22","0022","0000","신동아(22)","35.73","202006","13","81,500","4","1997","강남대로146길 28"
"서울특별시 강남구 논현동","22","0022","0000","신동아(22)","84.52","202006","13","149,500","5","1997","강남대로146길 28"
"서울특별시 강남구 논현동","22","0022","0000","신동아(22)","35.73","202006","20","81,000","2","1997","강남대로146길 28"
"서울특별시 강남구 논현동","22","0022","0000","신동아(22)","35.73","202006","22","84,000","4","1997","강남대로146길 28"
"서울특별시 강남구 논현동","22","0022","0000","신동아(22)","84.52","202006","22","146,000","3","1997","강남대로146길 28"
"서울특별시 강남구 논현동","22","0022","0000","신동아(22)","35.73","202006","28","86,800","11","1997","강남대로146길 28"
"서울특별시 강남구 논현동","22","0022","0000","신동아(22)","35.73","202006","29","87,000","12","1997","강남대로146길 28"
"서울특별시 강남구 논현동","103","0103","0000","쌍용","84.87","202006","16","119,500","7","1996","도산대로50길 43"
"서울특별시 강남구 논현동","107-44","0107","0044","우민","74.758","202006","13","96,800","5","2002","언주로136길 21"
"서울특별시 강남구 논현동","107-44","0107","0044","우민","74.758","202006","20","95,000","4","2002","언주로136길 21"
"서울특별시 강남구 논현동","107-44","0107","0044","우민","74.758","202006","29","87,000","2","2002","언주로136길 21"
"서울특별시 강남구 논현동","221-7","0221","0007","한양수자인어반게이트","16.2","202006","8","21,800","3","2013","봉은사로29길 35"
"서울특별시 강남구 논현동","105-4","0105","0004","한진로즈힐","84.94","202006","5","130,000","4","2004","도산대로46길 21"
"서울특별시 강남구 논현동","105-4","0105","0004","한진로즈힐","84.94","202006","23","131,000","8","2004","도산대로46길 21"
"서울특별시 강남구 논현동","194-23","0194","0023","한화꿈에그린2차","83.7","202006","14","117,000","6","2006","봉은사로21길 19"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","202006","8","322,000","14","1983","선릉로 120"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","202006","13","258,000","8","1983","선릉로 120"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","202006","20","254,000","9","1983","선릉로 120"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","202006","21","334,000","3","1983","선릉로 120"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","202006","6","335,000","12","1984","선릉로 120"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","159.6","202006","8","379,000","8","1984","선릉로 120"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","202006","10","325,000","10","1984","선릉로 120"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","202006","11","350,000","9","1984","선릉로 120"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","202006","19","357,000","9","1984","선릉로 120"
"서울특별시 강남구 대치동","891-26","0891","0026","대우아이빌멤버스(891-26)","35.796","202006","8","36,500","7","2003","삼성로85길 42"
"서울특별시 강남구 대치동","891-26","0891","0026","대우아이빌멤버스(891-26)","35.236","202006","23","36,700","6","2003","삼성로85길 42"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","33.06","202006","1","32,500","7","2004","선릉로90길 56"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","33.06","202006","10","30,300","11","2004","선릉로90길 56"
"서울특별시 강남구 대치동","1029","1029","0000","대치 SK VIEW","84.3865","202006","17","270,000","19","2017","삼성로51길 25"
"서울특별시 강남구 대치동","1029","1029","0000","대치 SK VIEW","93.4823","202006","19","293,000","9","2017","삼성로51길 25"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","108.52","202006","4","240,000","8","2000","도곡로78길 22"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.35","202006","8","239,000","11","2000","도곡로78길 22"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.35","202006","18","230,000","3","2000","도곡로78길 22"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","59.88","202006","20","170,000","15","2000","도곡로78길 22"
"서울특별시 강남구 대치동","888","0888","0000","대치아이파크","84.98","202006","1","233,000","20","2008","선릉로 222"
"서울특별시 강남구 대치동","888","0888","0000","대치아이파크","119.58","202006","3","301,000","21","2008","선릉로 222"
"서울특별시 강남구 대치동","888","0888","0000","대치아이파크","59.96","202006","3","187,000","18","2008","선릉로 222"
"서울특별시 강남구 대치동","888","0888","0000","대치아이파크","84.95","202006","13","230,000","4","2008","선릉로 222"
"서울특별시 강남구 대치동","888","0888","0000","대치아이파크","119.58","202006","13","320,000","8","2008","선릉로 222"
"서울특별시 강남구 대치동","888","0888","0000","대치아이파크","59.96","202006","18","195,000","3","2008","선릉로 222"
"서울특별시 강남구 대치동","888","0888","0000","대치아이파크","84.93","202006","21","242,000","12","2008","선릉로 222"
"서울특별시 강남구 대치동","888","0888","0000","대치아이파크","84.93","202006","21","255,000","8","2008","선릉로 222"
"서울특별시 강남구 대치동","888","0888","0000","대치아이파크","119.58","202006","22","305,000","23","2008","선릉로 222"
"서울특별시 강남구 대치동","63","0063","0000","대치우성아파트1동, 2동, 3동, 5동, 6동, 7동","115.59","202006","4","235,000","13","1984","영동대로 230"
"서울특별시 강남구 대치동","63","0063","0000","대치우성아파트1동, 2동, 3동, 5동, 6동, 7동","115.59","202006","11","231,500","14","1984","영동대로 230"
"서울특별시 강남구 대치동","63","0063","0000","대치우성아파트1동, 2동, 3동, 5동, 6동, 7동","115.59","202006","12","238,000","12","1984","영동대로 230"
"서울특별시 강남구 대치동","907-2","0907","0002","대치한신휴플러스","84.99","202006","16","160,000","6","2005","선릉로76길 12"
"서울특별시 강남구 대치동","974","0974","0000","대치현대","59.82","202006","16","149,000","9","1999","삼성로64길 5"
"서울특별시 강남구 대치동","974","0974","0000","대치현대","85","202006","16","205,000","8","1999","삼성로64길 5"
"서울특별시 강남구 대치동","974","0974","0000","대치현대","101.6","202006","17","229,000","21","1999","삼성로64길 5"
"서울특별시 강남구 대치동","974","0974","0000","대치현대","59.82","202006","17","150,500","5","1999","삼성로64길 5"
"서울특별시 강남구 대치동","974","0974","0000","대치현대","85","202006","19","189,300","22","1999","삼성로64길 5"
"서울특별시 강남구 대치동","974","0974","0000","대치현대","85","202006","22","185,000","3","1999","삼성로64길 5"
"서울특별시 강남구 대치동","974","0974","0000","대치현대","85","202006","22","200,000","18","1999","삼성로64길 5"
"서울특별시 강남구 대치동","988-4","0988","0004","대치효성","59.84","202006","16","131,000","4","1999","삼성로64길 12"
"서울특별시 강남구 대치동","988-4","0988","0004","대치효성","59.84","202006","17","140,000","8","1999","삼성로64길 12"
"서울특별시 강남구 대치동","988-4","0988","0004","대치효성","84.91","202006","22","165,000","7","1999","삼성로64길 12"
"서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","145.83","202006","1","360,000","19","2005","선릉로 206"
"서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","145.83","202006","2","350,000","7","2005","선릉로 206"
"서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","121.74","202006","5","340,000","27","2005","선릉로 206"
"서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","121.74","202006","9","340,000","6","2005","선릉로 206"
"서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","121.74","202006","12","340,000","18","2005","선릉로 206"
"서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","121.74","202006","20","350,000","26","2005","선릉로 206"
"서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","145.83","202006","20","360,000","5","2005","선릉로 206"
"서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","121.74","202006","20","340,000","18","2005","선릉로 206"
"서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","121.74","202006","22","345,000","25","2005","선릉로 206"
"서울특별시 강남구 대치동","985","0985","0000","래미안 대치 하이스턴","110.39","202006","20","232,000","2","1989","도곡로93길 12"
"서울특별시 강남구 대치동","985","0985","0000","래미안 대치 하이스턴","110.39","202006","20","232,000","2","1989","도곡로93길 12"
"서울특별시 강남구 대치동","985","0985","0000","래미안 대치 하이스턴","110.39","202006","20","255,000","10","1989","도곡로93길 12"
"서울특별시 강남구 대치동","985","0985","0000","래미안 대치 하이스턴","110.39","202006","21","280,000","7","1989","도곡로93길 12"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","94.49","202006","9","305,000","2","2015","삼성로51길 37"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","84.98","202006","13","310,000","17","2015","삼성로51길 37"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","84.97","202006","13","300,000","30","2015","삼성로51길 37"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","94.49","202006","13","350,000","20","2015","삼성로51길 37"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","94.49","202006","16","310,000","3","2015","삼성로51길 37"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","84.97","202006","19","285,000","6","2015","삼성로51길 37"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","94.49","202006","20","327,000","4","2015","삼성로51길 37"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","59.99","202006","20","250,000","12","2015","삼성로51길 37"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","94.49","202006","21","335,000","8","2015","삼성로51길 37"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","84.99","202006","21","300,000","2","2015","삼성로51길 37"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","84.97","202006","22","291,000","17","2015","삼성로51길 37"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","114.15","202006","22","417,000","22","2015","삼성로51길 37"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","91.91","202006","22","299,000","28","2015","삼성로51길 35"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","91.93","202006","22","308,000","6","2015","삼성로51길 35"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","94.49","202006","22","325,000","5","2015","삼성로51길 37"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","91.89","202006","22","290,000","16","2015","삼성로51길 35"
"서울특별시 강남구 대치동","893","0893","0000","롯데캐슬","107.91","202006","18","199,500","2","2002","삼성로85길 11"
"서울특별시 강남구 대치동","893","0893","0000","롯데캐슬","105.18","202006","19","202,000","2","2002","삼성로85길 11"
"서울특별시 강남구 대치동","893","0893","0000","롯데캐슬","105.18","202006","21","205,000","7","2002","삼성로85길 11"
"서울특별시 강남구 대치동","1025","1025","0000","롯데캐슬리베","121.0894","202006","4","262,000","6","2008","도곡로 404"
"서울특별시 강남구 대치동","1025","1025","0000","롯데캐슬리베","121.0894","202006","21","275,000","7","2008","도곡로 404"
"서울특별시 강남구 대치동","506","0506","0000","선경1차(1동-7동)","84.35","202006","21","266,500","10","1983","삼성로 151"
"서울특별시 강남구 대치동","506","0506","0000","선경1차(1동-7동)","136.68","202006","22","340,000","8","1983","삼성로 151"
"서울특별시 강남구 대치동","975-20","0975","0020","세영팔레스타운","84.85","202006","14","137,000","5","2002","영동대로65길 57"
"서울특별시 강남구 대치동","975-20","0975","0020","세영팔레스타운","84.85","202006","20","139,500","13","2002","영동대로65길 57"
"서울특별시 강남구 대치동","975-20","0975","0020","세영팔레스타운","59.91","202006","22","130,000","4","2002","영동대로65길 57"
"서울특별시 강남구 대치동","66","0066","0000","쌍용대치아파트1동, 2동, 3동, 5동, 6동","128.03","202006","5","251,500","15","1983","영동대로 210"
"서울특별시 강남구 대치동","66","0066","0000","쌍용대치아파트1동, 2동, 3동, 5동, 6동","83.56","202006","22","210,000","9","1983","영동대로 210"
"서울특별시 강남구 대치동","66","0066","0000","쌍용대치아파트1동, 2동, 3동, 5동, 6동","128.03","202006","22","263,000","12","1983","영동대로 210"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202006","1","195,000","7","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202006","10","195,000","5","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202006","10","191,000","6","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202006","10","210,000","5","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202006","11","190,000","2","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202006","13","191,000","5","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202006","15","207,000","2","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202006","15","220,000","4","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202006","15","216,000","5","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202006","15","221,500","9","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202006","16","191,000","8","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202006","16","179,500","4","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202006","17","190,000","6","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202006","19","192,000","13","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202006","19","190,000","7","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202006","19","211,000","6","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202006","20","212,000","9","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202006","20","213,000","8","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202006","20","215,000","10","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202006","20","185,000","4","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202006","22","213,000","5","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202006","22","190,000","5","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202006","22","197,000","13","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202006","22","188,000","13","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202006","22","195,000","13","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202006","22","189,500","8","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202006","22","180,000","1","1979","삼성로 212"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202006","22","194,700","12","1979","삼성로 212"
"서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","59.83","202006","4","75,300","12","2004","테헤란로 428"
"서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","59.83","202006","5","79,000","26","2004","테헤란로 428"
"서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","59.83","202006","17","72,900","9","2004","테헤란로 428"
"서울특별시 강남구 대치동","1007-1","1007","0001","풍림아이원3차(1007-1)","114.55","202006","22","180,000","4","2004","영동대로72길 10"
